Date,Open,High,Low,Close,Adj Close,Volume,LOG_ADJ_CLOSE,zScore,mean,stdev,LB,UB,UpperEntryZscore,LowerEntryZscore,long_entry,long_exit,num_units_long,short_entry,short_exit,num_units_short,stance,pct_rets,syst_rets,syst_cum_rets,market_cum_rets,Det_Adj_Close,Det_pct_rets,Det_syst_rets
2022-06-01,149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,148.03176879882812,74286600,4.997426904775367,-0.095536690328085,5.002541224796964,0.05353252246894258,4.975774963562492,5.029307486031436,0.5,-0.5,False,False,1.0,False,True,0.0,1.0,-0.0008733363611740195,-0.0008733363611740195,0.9022141954395516,0.9151315286795433,20.10516274486576,-0.002136109761567236,-0.002136109761567236
2022-06-02,147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,150.52037048339844,72348100,5.014098427078827,0.24427212365124262,5.001206606826901,0.052776469370413644,4.974818372141694,5.027594841512109,0.5,-0.5,False,True,0.0,False,False,0.0,0.0,0.016811267640477003,0.016811267640477003,0.9173815597481235,0.9305160497344139,22.680120190752255,0.12807443931504917,0.12807443931504917
2022-06-03,146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,144.71694946289062,88570300,4.97477976197385,-0.4393826582963711,4.9965326169226705,0.049507768543172063,4.971778732651084,5.021286501194257,0.5,-0.5,False,False,0.0,False,True,0.0,0.0,-0.038555718417846295,-0.0,0.9173815597481235,0.8946393349375672,16.963054931560656,-0.252073851950869,-0.0
2022-06-06,147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,145.47348022460938,71598400,4.97999380350146,-0.28199531882204937,4.993558856906138,0.04810382477745294,4.969506944517412,5.017610769294865,0.5,-0.5,False,False,0.0,False,True,0.0,0.0,0.005227658297984958,0.0,0.9173815597481235,0.8993162036805572,17.80594145459562,0.04968954745685155,0.0
2022-06-07,144.35000610351562,149.0,144.10000610351562,148.7100067138672,148.03176879882812,67808200,4.997426904775367,0.13437301727238013,4.991203834482711,0.046311904123147056,4.968047882421137,5.014359786544285,0.5,-0.5,False,True,0.0,False,False,0.0,0.0,0.017585944670250427,0.0,0.9173815597481235,0.9151315286795432,20.450585790130553,0.14852594805383715,0.0
2022-06-08,148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,147.28518676757812,53950200,4.9923707533578,0.09414018632612155,4.988263505962051,0.043629055306106466,4.966448978308998,5.010078033615104,0.5,-0.5,False,True,0.0,False,False,0.0,0.0,-0.005043390599923104,-0.0,0.9173815597481235,0.9105161629301075,19.790359520196766,-0.03228397840087359,-0.0
2022-06-09,147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,141.9894561767578,69473000,4.95575280256807,-0.7261457012240266,4.982250861114554,0.03649137976279116,4.9640051712331585,5.00049655099595,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.03595562260566764,-0.0,0.9173815597481235,0.8777779873994319,14.580984690692667,-0.26322790266582813,-0.0
2022-06-10,140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,136.50457763671875,91437900,4.916358149862839,-1.6812387845539514,4.976955574319186,0.03604331818482527,4.9589339152267735,4.994977233411599,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.038628773485906764,-0.038628773485906764,0.8819442352764654,0.8438705003532642,9.182461911969817,-0.3702440468351108,-0.3702440468351108
2022-06-13,132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,131.27853393554688,122207100,4.877321279257161,-2.4594881245079407,4.969910170955344,0.03764559412813055,4.951087373891278,4.988732968019409,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.03828475053107748,-0.03828475053107748,0.848179220246584,0.8115631287667039,4.0427739721141265,-0.5597287513009817,-0.5597287513009817
2022-06-14,133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,132.15451049804688,84784300,4.883971772121606,-2.0184750426201394,4.964480883712432,0.03988610703173191,4.944537830196566,4.984423937228298,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,0.006672656497901428,0.006672656497901428,0.8538388288319473,0.8169784107513263,5.005106295930339,0.23803762724656388,0.23803762724656388
2022-06-15,134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,134.81231689453125,91533000,4.903883565925226,-1.4267388915974244,4.959208726235547,0.03877735487281526,4.939820048799139,4.978597403671954,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,0.02011135591564735,0.02011135591564735,0.8710106854131862,0.8334089543453461,7.749268453730927,0.5482725032297258,0.5482725032297258
2022-06-16,132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,129.46682739257812,108123900,4.863424689194567,-2.1220796513861444,4.9544475444862925,0.04289323222729597,4.933000928372644,4.975894160599941,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.03965134362415196,-0.03965134362415196,0.8364739414255599,0.8003631695171537,2.490134713093987,-0.6786619630017982,-0.6786619630017982
2022-06-17,130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,130.95999145507812,134520300,4.874891867814543,-1.6688301137258534,4.951235551925514,0.04574682796232928,4.928362137944349,4.974108965906678,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,0.011533178749891865,0.011533178749891865,0.8461211449116474,0.809593901016025,4.0696545369102,0.634310993501899,0.634310993501899
2022-06-21,133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,135.25030517578125,81000500,4.907127174106901,-0.8907800655955818,4.948056265105285,0.04594747073849008,4.92508252973604,4.97103000047453,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,0.032760491758086194,0.032760491758086194,0.8738404897058678,0.8361165953376574,8.446324018929538,1.0754400508260913,1.0754400508260913
2022-06-22,134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,134.7327117919922,73409200,4.903292903168496,-0.9020139971758124,4.945152792130809,0.046407139017105775,4.921949222622256,4.968356361639362,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.003826929507599706,-0.003826929507599706,0.8704963637508771,0.8329168360671659,8.01508639645666,-0.05105624902696212,-0.05105624902696212
2022-06-23,136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,137.63938903808594,72433800,4.924637142079599,-0.3874117930594385,4.942098898453378,0.04507285706478121,4.9195624699209874,4.964635326985769,0.5,-0.5,False,False,1.0,False,True,0.0,1.0,0.02157365651914762,0.02157365651914762,0.8892761533036054,0.8508858977974941,11.008119403866623,0.373424921374913,0.373424921374913
2022-06-24,139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,141.01393127441406,89116800,4.948858688862076,0.14463210352068637,4.942336791352173,0.04509301428344539,4.919790284210451,4.964883298493896,0.5,-0.5,False,True,0.0,False,False,0.0,0.0,0.024517271254338113,0.024517271254338113,0.9110787779741641,0.8717472981602862,14.46901740151096,0.314395027040558,0.314395027040558
2022-06-27,142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,141.01393127441406,70207900,4.948858688862076,0.11793917546830812,4.9435726923775665,0.04481968322671715,4.921162850764208,4.965982533990925,0.5,-0.5,False,True,0.0,False,False,0.0,0.0,0.0,0.0,0.9110787779741641,0.8717472981602862,14.555373162827173,0.005968322445116074,0.0
2022-06-28,142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,136.8131561279297,67083400,4.9186161710901635,-0.5555406751701477,4.943529063287132,0.044844407098252846,4.921106859738005,4.965951266836258,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.02978978820404374,-0.0,0.9110787779741641,0.8457781307806439,10.440953777658983,-0.2826735762210457,-0.0
2022-06-29,137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,138.59500122070312,66242400,4.931556019876708,-0.24279469991316524,4.942429610195975,0.04478512225825475,4.920037049066848,4.964822171325102,0.5,-0.5,False,False,1.0,False,True,0.0,1.0,0.013023930908422946,0.013023930908422946,0.9229446050306301,0.8567934867197862,12.309154631748633,0.178930095264585,0.178930095264585
2022-06-30,137.25,138.3699951171875,133.77000427246094,136.72000122070312,136.096435546875,98964500,4.9133637193576245,-0.6203457506645473,4.941378585507194,0.04516008390411088,4.9187985435551385,4.96395862745925,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.01802781955930235,-0.01802781955930235,0.9063059262279064,0.8413473683416164,9.896944719236721,-0.1959687715913627,-0.1959687715913627
2022-07-01,136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,138.29635620117188,71051600,4.9293988912605124,-0.25483336953236724,4.94092339635117,0.045223689157373355,4.918311551772484,4.963535240929857,0.5,-0.5,False,False,1.0,False,True,0.0,1.0,0.016164425214054687,0.016164425214054687,0.920955840593472,0.8549472649562162,12.18322113484978,0.23100830412533446,0.23100830412533446
2022-07-05,137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,140.91436767578125,73353800,4.948152384435436,0.17446228228620395,4.940300969980068,0.04500350650283957,4.917799216728649,4.962802723231488,0.5,-0.5,False,True,0.0,False,False,0.0,0.0,0.018930444348086092,0.018930444348086092,0.9383899438808715,0.8711317965760181,14.887588370775369,0.22197473114805552,0.22197473114805552
2022-07-06,141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,142.26815795898438,74064300,4.957713713077916,0.4455070058622063,4.938463072044045,0.04321063592841684,4.916857754079836,4.960068390008254,0.5,-0.5,False,True,0.0,False,False,0.0,0.0,0.009607184175271285,0.0,0.9383899438808715,0.8795009201866588,16.327734415294707,0.09673467647361698,0.0
2022-07-07,143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,145.68252563476562,66253700,4.98142977213594,1.0302394456065342,4.937788238020805,0.04236057384644415,4.916607951097583,4.958968524944027,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.023999521219397565,0.0,0.9383899438808715,0.9006085211831582,19.82845785239214,0.21440350192236077,0.0
2022-07-08,145.25999450683594,147.5500030517578,145.0,147.0399932861328,146.36936950683594,64547800,4.986133354956592,1.1686764846046205,4.937336496028054,0.04175394950728911,4.91645952127441,4.958213470781699,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.004714662030175597,0.0,0.9383899438808715,0.904854585982033,20.601657485778667,0.038994441178553135,0.0
2022-07-11,145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,144.20925903320312,63141600,4.9712654324511,0.9074290448978816,4.935623176242945,0.03927828452103983,4.915984033982426,4.955262318503465,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.014757940687391757,-0.0,0.9383899438808715,0.8915007956713957,18.527902773462067,-0.10065960536175855,-0.0
2022-07-12,145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,145.19476318359375,77588800,4.9780760355116005,1.0735792551670542,4.935755027184455,0.039420478854688856,4.9160447877571105,4.9554652666117995,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.006833847958151702,0.0,0.9383899438808715,0.8975931765635854,19.599762685168876,0.057851119190999785,0.0
2022-07-13,142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,144.82644653320312,71185600,4.975536105078521,1.0188102066617235,4.935576719247537,0.03922161907065723,4.915965909712209,4.955187528782866,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.00253670753899644,-0.0,0.9383899438808715,0.8953162451856448,19.317801796094464,-0.014385933830095383,-0.0
2022-07-14,144.0800018310547,148.9499969482422,143.25,148.47000122070312,147.79286193847656,78140700,4.995811711938345,1.5415316011430744,4.935512111534056,0.03911668133146036,4.915953770868326,4.955070452199786,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.020482553264837253,0.0,0.9383899438808715,0.9136546078665337,22.370572962684115,0.1580289102669455,0.0
2022-07-15,149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,149.48509216308594,76259900,5.0071966698859045,1.7722247591477627,4.936105148195181,0.04011428083473476,4.916048007777814,4.956162288612548,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.011450013230773074,0.0,0.9383899438808715,0.9241159652149623,24.149158948609703,0.07950560716046076,0.0
2022-07-18,150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,146.3992462158203,81420900,4.986337452714914,1.1898142026704945,4.937328534201055,0.04119039628528608,4.916733336058412,4.957923732343698,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.020643168510067977,-0.0,0.9383899438808715,0.9050392836221858,21.149668762660262,-0.12420681781640784,-0.0
2022-07-19,147.9199981689453,151.22999572753906,146.91000366210938,151.0,150.3113250732422,82982400,5.01270864370898,1.6410895257885316,4.9411825539549,0.04358451420845696,4.919390296850672,4.962974811059128,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.026721987705146565,0.0,0.9383899438808715,0.9292237322318124,25.14810338139835,0.1890542430526063,0.0
2022-07-20,151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,152.34201049804688,64823400,5.0261280622978015,1.7692498320555854,4.947134825276526,0.0446478702951169,4.924810890128968,4.969458760424085,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.01350986310456112,0.0,0.9383899438808715,0.9417774176477736,27.26514456751925,0.0841829363436943,0.0
2022-07-21,154.5,155.57000732421875,151.94000244140625,155.35000610351562,154.6414794921875,65086600,5.041109402186096,1.8893882539889497,4.953420330479106,0.046411356438708265,4.930214652259751,4.97662600869846,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.015094122669269261,0.0,0.9383899438808715,0.9559927215168967,29.65096932297606,0.08750457014994241,0.0
2022-07-22,155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,153.38722229003906,66675400,5.0329655887886915,1.5551550497200437,4.958583611393644,0.04782929998422825,4.93466896140153,4.982498261385758,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.00811074238468989,-0.0,0.9383899438808715,0.9482389108310346,28.483067882143835,-0.039388305593343165,-0.0
2022-07-25,154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,152.25242614746094,53623900,5.025539841750141,1.3345092768410713,4.965068217495867,0.045313753380131376,4.942411340805801,4.987725094185933,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.007398244297248862,-0.0,0.9383899438808715,0.9412236077165494,27.434627500881923,-0.03680925052034806,-0.0
2022-07-26,152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,150.90859985351562,55138700,5.016674354564197,1.0851161336346893,4.970739516965853,0.042331724849100555,4.949573654541303,4.991905379390404,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.00882630463073066,-0.0,0.9383899438808715,0.9329160814292079,26.177156968252795,-0.04583515969330019,-0.0
2022-07-27,152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,156.0749053955078,78620700,5.050336054799989,1.7159299751156516,4.976467872193577,0.043048483141879486,4.954943630622638,4.997992113764517,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.034234666195346264,0.0,0.9383899438808715,0.9648541520652073,31.429818271561196,0.20065820400888978,0.0
2022-07-28,156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,156.6323699951172,81378700,5.053901467145841,1.6637914912519314,4.9824922147526705,0.042919592249770454,4.961032418627785,5.003952010877556,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.003571775989206655,0.0,0.9383899438808715,0.9683003949586402,32.073638632486784,0.02048438064015595,0.0
2022-07-29,161.24000549316406,163.6300048828125,159.5,162.50999450683594,161.76881408691406,101786900,5.0861682424555745,2.11787341636639,4.98895345876771,0.045902074664431636,4.966002421435494,5.011904496099925,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.03279299222732183,0.0,0.9383899438808715,1.0000538622842314,37.29643848559984,0.16283777194593022,0.0
2022-08-01,161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,160.77337646484375,67829400,5.079995773788281,1.7673289290674798,4.994198942164758,0.04854604607688581,4.9699259191263145,5.018471965203201,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.006153458116689231,-0.0,0.9383899438808715,0.9939000727282321,36.387356624845744,-0.024374495197580223,-0.0
2022-08-02,160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,159.28021240234375,59907000,5.07066499327052,1.434759232240633,4.999071194341096,0.04989952134172188,4.974121433670235,5.024020955011957,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.009287383864992782,-0.0,0.9383899438808715,0.9846693412293608,34.98054832366196,-0.03866200877651005,-0.0
2022-08-03,160.83999633789062,166.58999633789062,160.75,166.1300048828125,165.37232971191406,82507500,5.108199475438025,1.9701472041338002,5.00665452651501,0.051541807997874944,4.980883622516073,5.032425430513948,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.03824779749904872,0.0,0.9383899438808715,1.0223307747962231,41.15902139454848,0.17662596405634984,0.0
2022-08-04,166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,165.05377197265625,55474100,5.1062713115530975,1.7554771689028008,5.013643138182066,0.05276523956670178,4.987260518398715,5.040025757965417,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.001926306171127626,-0.0,0.9383899438808715,1.0203614527157994,40.926819416606854,-0.005641581604085057,-0.0
2022-08-05,163.2100067138672,165.85000610351562,163.0,165.35000610351562,164.8245086669922,56697000,5.104881324057515,1.623279742903249,5.021303842370061,0.05148680136793581,4.995560441686093,5.047047243054029,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.001389021910399258,-0.0,0.9383899438808715,1.0189441483014503,40.783911872259004,-0.0034917823174371097,-0.0
2022-08-08,166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,164.3460235595703,60276900,5.101974104865109,1.469342097458522,5.028206850914246,0.05020427446981625,5.003104713679337,5.053308988149154,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.002902997322980624,-0.0,0.9383899438808715,1.0159861561666645,40.39178252615334,-0.009614804664492872,-0.0
2022-08-09,164.02000427246094,165.82000732421875,163.25,164.9199981689453,164.3958740234375,63135500,5.1022773851261025,1.3740176350258302,5.034371850941872,0.049421151849302264,5.009661275017221,5.059082426866523,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.0003033262551017443,0.0,0.9383899438808715,1.0162943314426498,40.527988751336714,0.0033721271175685204,0.0
2022-08-10,167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,168.7021484375,70170500,5.1281347247257205,1.7335538078496795,5.0411886914077835,0.05015479353697473,5.0161112946392965,5.06626608817627,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.026194540706347445,0.0,0.9383899438808715,1.0429156946772544,44.92061892671543,0.10838510152403832,0.0
2022-08-11,170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,167.95452880859375,57149200,5.12369328091412,1.5016612807922471,5.046879231758911,0.05115271342328472,5.021302875047269,5.072455588470554,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.004431595186134957,-0.0,0.9383899438808715,1.0382939145051782,44.25935505912539,-0.014720720314847816,-0.0
2022-08-12,169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,171.5530548095703,68039400,5.144892576255039,1.7257723357582049,5.053229600610849,0.0531141760387058,5.026672512591496,5.079786688630202,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.021425596716582472,0.0,0.9383899438808715,1.0605399811906477,47.94423682141814,0.08325656253621794,0.0
2022-08-15,171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,172.63958740234375,54091700,5.151206111576152,1.6894528752871931,5.06042722777585,0.05373271141692542,5.033560872067388,5.087293583484313,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.006333507695211405,0.0,0.9383899438808715,1.067256919322598,49.11712517550779,0.024463594205460078,0.0
2022-08-16,172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,172.4801025390625,56377100,5.150281882218731,1.5428789085251047,5.067315461644137,0.053773773246990834,5.040428575020641,5.094202348267633,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.0009238023890173224,-0.0,0.9383899438808715,1.0662709848308325,49.04399607354275,-0.0014888717876652693,-0.0
2022-08-17,172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,173.99526977539062,79542000,5.159028113646101,1.584628041536449,5.07465514198684,0.05324465391730227,5.048032815028189,5.101277468945491,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.008784591463151392,0.0,0.9383899438808715,1.0756377398215835,50.64551907118709,0.03265482272779756,0.0
2022-08-18,173.75,174.89999389648438,173.1199951171875,174.14999389648438,173.59652709960938,62290100,5.1567337968395615,1.426054890165582,5.081092025382889,0.05304267877647397,5.054570685994651,5.107613364771126,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.0022916868734189403,-0.0,0.9383899438808715,1.0731727149326804,50.33313215672202,-0.006168105692153654,-0.0
2022-08-19,173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,170.97488403320312,70346300,5.141516668716365,1.0578944293440984,5.086464825336106,0.05203907105777201,5.0604452898072205,5.112484360864992,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.015101932683837367,-0.0,0.9383899438808715,1.056965732833636,47.797844851631986,-0.05037014778249694,-0.0
2022-08-22,169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,167.03744506835938,69026800,5.118218009248991,0.5517008679864132,5.09174004759747,0.047993329697231905,5.067743382748854,5.115736712446085,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.023029341339275915,-0.0,0.9383899438808715,1.032624508188292,43.94676164810445,-0.08057022686862936,-0.0
2022-08-23,167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,166.69851684570312,54147100,5.116186892570816,0.44850412325036243,5.095879177551943,0.04527876995132371,5.073239792576281,5.118518562527605,0.5,-0.5,False,True,0.0,False,False,-1.0,0.0,-0.002029055356525269,-0.0,0.9383899438808715,1.0305292558986734,43.69418918676438,-0.0057472371539567055,-0.0
2022-08-24,167.32000732421875,168.11000061035156,166.25,167.52999877929688,166.99757385253906,53841500,5.117979284482118,0.42796487592715743,5.0995532264393155,0.0430550708230052,5.078025691027813,5.121080761850818,0.5,-0.5,False,True,0.0,False,False,-1.0,0.0,0.0017939992058402415,0.0,0.9383899438808715,1.0323780245653507,44.079601954916534,0.008820687037005316,0.0
2022-08-25,168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,169.4896240234375,51218200,5.1327917097458196,0.7082147274686669,5.103220518741704,0.041754555302471776,5.082343241090468,5.12409779639294,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.014922672907206119,0.0,0.9383899438808715,1.047783864142527,46.658007887131184,0.058494310698444525,0.0
2022-08-26,170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,163.10000610351562,78961000,5.09436354704889,-0.28876969195104485,5.105676437072113,0.03917616820099084,5.086088352971617,5.125264521172608,0.5,-0.5,False,False,0.0,False,True,0.0,0.0,-0.03769916864667952,-0.0,0.9383899438808715,1.0082832835429483,40.354745728525494,-0.13509496963208759,-0.0
2022-08-29,161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,160.8671112060547,73314000,5.080578627921747,-0.7605514735259334,5.107877988518976,0.03589416567779319,5.089930905680079,5.125825071357873,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.013690342206632249,-0.0,0.9383899438808715,0.9944795403500185,38.20820659238077,-0.05319173984108154,-0.0
